season,season_type,game_date,game_id,event_num,period,clock,team_away,team_home,player1_name,player2_name,description,event_video_link,event_video_link_with_title
2016-17,Regular Season,2016-10-30,0021600040,183,2,05:48,LAL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 45-33] Adams Cutting Dunk Shot: Made (8 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=183&GameID=0021600040&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=183&GameID=0021600040&Season=2016-17&flag=1&title=%5BOKC%2045-33%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2016-17,Regular Season,2016-10-30,0021600040,236,2,01:24,LAL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 56-46] Adams Alley Oop Dunk Shot: Made (10 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=236&GameID=0021600040&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=236&GameID=0021600040&Season=2016-17&flag=1&title=%5BOKC%2056-46%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2016-17,Regular Season,2016-10-30,0021600040,505,4,03:19,LAL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 103-91] Adams Alley Oop Dunk Shot: Made (14 PTS) Assist: Westbrook (16 AST),https://www.nba.com/stats/events?GameEventID=505&GameID=0021600040&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=505&GameID=0021600040&Season=2016-17&flag=1&title=%5BOKC%20103-91%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2814%20PTS%29%20Assist%3A%20Westbrook%20%2816%20AST%29
2016-17,Regular Season,2016-11-13,0021600141,205,2,05:42,ORL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 23-40] Adams Dunk Shot: Made (6 PTS) Assist: Westbrook (4 AST),https://www.nba.com/stats/events?GameEventID=205&GameID=0021600141&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=205&GameID=0021600141&Season=2016-17&flag=1&title=%5BOKC%2023-40%5D%20Adams%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%284%20AST%29
2016-17,Regular Season,2016-11-13,0021600141,367,3,04:11,ORL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 73-78] Adams Cutting Dunk Shot: Made (13 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=367&GameID=0021600141&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=367&GameID=0021600141&Season=2016-17&flag=1&title=%5BOKC%2073-78%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2813%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2016-17,Regular Season,2016-11-22,0021600211,8,1,11:12,OKC,LAL,203500 Steven Adams,201566 Russell Westbrook,[OKC 2-2] Adams Cutting Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=8&GameID=0021600211&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=8&GameID=0021600211&Season=2016-17&flag=1&title=%5BOKC%202-2%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2016-11-22,0021600211,513,4,00:43.2,OKC,LAL,203500 Steven Adams,201566 Russell Westbrook,[OKC 107-108] Adams Dunk Shot: Made (18 PTS) Assist: Westbrook (13 AST),https://www.nba.com/stats/events?GameEventID=513&GameID=0021600211&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=513&GameID=0021600211&Season=2016-17&flag=1&title=%5BOKC%20107-108%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2818%20PTS%29%20Assist%3A%20Westbrook%20%2813%20AST%29
2016-17,Regular Season,2016-11-23,0021600224,21,1,09:17,OKC,SAC,203500 Steven Adams,201566 Russell Westbrook,[OKC 6-8] Adams Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=21&GameID=0021600224&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=21&GameID=0021600224&Season=2016-17&flag=1&title=%5BOKC%206-8%5D%20Adams%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2016-11-23,0021600224,27,1,08:53,OKC,SAC,203500 Steven Adams,201566 Russell Westbrook,[OKC 8-10] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=27&GameID=0021600224&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=27&GameID=0021600224&Season=2016-17&flag=1&title=%5BOKC%208-10%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2016-11-26,0021600242,210,2,05:58,DET,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 45-32] Adams Cutting Dunk Shot: Made (8 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=210&GameID=0021600242&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=210&GameID=0021600242&Season=2016-17&flag=1&title=%5BOKC%2045-32%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2016-12-04,0021600301,25,1,08:21,NOP,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 11-10] Adams Dunk Shot: Made (5 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=25&GameID=0021600301&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=25&GameID=0021600301&Season=2016-17&flag=1&title=%5BOKC%2011-10%5D%20Adams%20Dunk%20Shot%3A%20Made%20%285%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2016-12-05,0021600307,220,2,05:26,OKC,ATL,203500 Steven Adams,201566 Russell Westbrook,[OKC 40-39] Adams Cutting Dunk Shot: Made (6 PTS) Assist: Westbrook (4 AST),https://www.nba.com/stats/events?GameEventID=220&GameID=0021600307&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=220&GameID=0021600307&Season=2016-17&flag=1&title=%5BOKC%2040-39%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%284%20AST%29
2016-17,Regular Season,2016-12-05,0021600307,250,2,03:39,OKC,ATL,203500 Steven Adams,201566 Russell Westbrook,[OKC 49-41] Adams Dunk Shot: Made (11 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=250&GameID=0021600307&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=250&GameID=0021600307&Season=2016-17&flag=1&title=%5BOKC%2049-41%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2811%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Regular Season,2016-12-09,0021600341,203,2,07:57,HOU,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 32-34] Adams Cutting Dunk Shot: Made (12 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=203&GameID=0021600341&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=203&GameID=0021600341&Season=2016-17&flag=1&title=%5BOKC%2032-34%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2016-12-09,0021600341,281,2,01:52,HOU,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 44-49] Adams Alley Oop Dunk Shot: Made (15 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=281&GameID=0021600341&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=281&GameID=0021600341&Season=2016-17&flag=1&title=%5BOKC%2044-49%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2815%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2016-12-09,0021600341,287,2,00:39.2,HOU,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 49-55] Adams Alley Oop Dunk Shot: Made (17 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=287&GameID=0021600341&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=287&GameID=0021600341&Season=2016-17&flag=1&title=%5BOKC%2049-55%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2817%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2016-17,Regular Season,2016-12-11,0021600357,236,3,11:21,BOS,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 41-43] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=236&GameID=0021600357&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=236&GameID=0021600357&Season=2016-17&flag=1&title=%5BOKC%2041-43%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2016-12-13,0021600373,48,1,06:54,OKC,POR,203500 Steven Adams,201566 Russell Westbrook,[OKC 13-6] Adams Alley Oop Dunk Shot: Made (5 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=48&GameID=0021600373&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=48&GameID=0021600373&Season=2016-17&flag=1&title=%5BOKC%2013-6%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%285%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2016-12-17,0021600399,241,2,03:07,PHX,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 48-30] Adams Alley Oop Dunk Shot: Made (8 PTS) Assist: Westbrook (10 AST),https://www.nba.com/stats/events?GameEventID=241&GameID=0021600399&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=241&GameID=0021600399&Season=2016-17&flag=1&title=%5BOKC%2048-30%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%288%20PTS%29%20Assist%3A%20Westbrook%20%2810%20AST%29
2016-17,Regular Season,2016-12-17,0021600399,260,2,01:54,PHX,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 50-33] Adams Dunk Shot: Made (10 PTS) Assist: Westbrook (11 AST),https://www.nba.com/stats/events?GameEventID=260&GameID=0021600399&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=260&GameID=0021600399&Season=2016-17&flag=1&title=%5BOKC%2050-33%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%2811%20AST%29
2016-17,Regular Season,2016-12-17,0021600399,550,4,02:33,PHX,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 112-95] Adams Cutting Dunk Shot: Made (19 PTS) Assist: Westbrook (22 AST),https://www.nba.com/stats/events?GameEventID=550&GameID=0021600399&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=550&GameID=0021600399&Season=2016-17&flag=1&title=%5BOKC%20112-95%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2819%20PTS%29%20Assist%3A%20Westbrook%20%2822%20AST%29
2016-17,Regular Season,2016-12-21,0021600433,327,3,07:46,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 75-70] Adams Cutting Dunk Shot: Made (10 PTS) Assist: Westbrook (4 AST),https://www.nba.com/stats/events?GameEventID=327&GameID=0021600433&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=327&GameID=0021600433&Season=2016-17&flag=1&title=%5BOKC%2075-70%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%284%20AST%29
2016-17,Regular Season,2016-12-21,0021600433,527,4,00:41.6,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 121-110] Adams Cutting Dunk Shot: Made (12 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=527&GameID=0021600433&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=527&GameID=0021600433&Season=2016-17&flag=1&title=%5BOKC%20121-110%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2016-17,Regular Season,2016-12-23,0021600445,50,1,06:37,OKC,BOS,203500 Steven Adams,201566 Russell Westbrook,[OKC 8-17] Adams Cutting Dunk Shot: Made (2 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=50&GameID=0021600445&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=50&GameID=0021600445&Season=2016-17&flag=1&title=%5BOKC%208-17%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2016-12-23,0021600445,263,2,01:39,OKC,BOS,203500 Steven Adams,201566 Russell Westbrook,[OKC 51-51] Adams Cutting Dunk Shot: Made (6 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=263&GameID=0021600445&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=263&GameID=0021600445&Season=2016-17&flag=1&title=%5BOKC%2051-51%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2016-17,Regular Season,2016-12-25,0021600459,17,1,09:43,MIN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 4-2] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=17&GameID=0021600459&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=17&GameID=0021600459&Season=2016-17&flag=1&title=%5BOKC%204-2%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2016-12-25,0021600459,284,3,09:18,MIN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 66-58] Adams Cutting Dunk Shot: Made (14 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=284&GameID=0021600459&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=284&GameID=0021600459&Season=2016-17&flag=1&title=%5BOKC%2066-58%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2814%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Regular Season,2016-12-25,0021600459,345,3,04:14,MIN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 80-68] Adams Cutting Dunk Shot: Made (20 PTS) Assist: Westbrook (10 AST),https://www.nba.com/stats/events?GameEventID=345&GameID=0021600459&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=345&GameID=0021600459&Season=2016-17&flag=1&title=%5BOKC%2080-68%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2820%20PTS%29%20Assist%3A%20Westbrook%20%2810%20AST%29
2016-17,Regular Season,2016-12-25,0021600459,468,4,05:16,MIN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 104-88] Adams Alley Oop Dunk Shot: Made (22 PTS) Assist: Westbrook (12 AST),https://www.nba.com/stats/events?GameEventID=468&GameID=0021600459&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=468&GameID=0021600459&Season=2016-17&flag=1&title=%5BOKC%20104-88%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2822%20PTS%29%20Assist%3A%20Westbrook%20%2812%20AST%29
2016-17,Regular Season,2016-12-27,0021600473,46,1,05:48,OKC,MIA,203500 Steven Adams,201566 Russell Westbrook,[OKC 12-10] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=46&GameID=0021600473&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=46&GameID=0021600473&Season=2016-17&flag=1&title=%5BOKC%2012-10%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2016-12-27,0021600473,72,1,04:09,OKC,MIA,203500 Steven Adams,201566 Russell Westbrook,[OKC 18-14] Adams Alley Oop Dunk Shot: Made (6 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=72&GameID=0021600473&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=72&GameID=0021600473&Season=2016-17&flag=1&title=%5BOKC%2018-14%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2016-12-27,0021600473,195,2,06:15,OKC,MIA,203500 Steven Adams,201566 Russell Westbrook,[OKC 47-29] Adams Alley Oop Dunk Shot: Made (12 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=195&GameID=0021600473&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=195&GameID=0021600473&Season=2016-17&flag=1&title=%5BOKC%2047-29%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2016-17,Regular Season,2016-12-31,0021600507,183,2,06:19,LAC,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 48-28] Adams Dunk Shot: Made (4 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=183&GameID=0021600507&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=183&GameID=0021600507&Season=2016-17&flag=1&title=%5BOKC%2048-28%5D%20Adams%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2016-17,Regular Season,2017-01-02,0021600513,151,2,07:18,OKC,MIL,203500 Steven Adams,201566 Russell Westbrook,[OKC 38-34] Adams Cutting Dunk Shot: Made (14 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=151&GameID=0021600513&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=151&GameID=0021600513&Season=2016-17&flag=1&title=%5BOKC%2038-34%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2814%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2017-01-04,0021600529,308,3,10:57,OKC,CHA,203500 Steven Adams,201566 Russell Westbrook,[OKC 60-65] Adams Dunk Shot: Made (12 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=308&GameID=0021600529&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=308&GameID=0021600529&Season=2016-17&flag=1&title=%5BOKC%2060-65%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2017-01-05,0021600540,91,1,04:09,OKC,HOU,203500 Steven Adams,201566 Russell Westbrook,[OKC 25-13] Adams Dunk Shot: Made (6 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=91&GameID=0021600540&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=91&GameID=0021600540&Season=2016-17&flag=1&title=%5BOKC%2025-13%5D%20Adams%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2017-01-07,0021600555,347,3,04:15,DEN,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 78-73] Adams Dunk Shot: Made (6 PTS) Assist: Westbrook (7 AST),https://www.nba.com/stats/events?GameEventID=347&GameID=0021600555&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=347&GameID=0021600555&Season=2016-17&flag=1&title=%5BOKC%2078-73%5D%20Adams%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%287%20AST%29
2016-17,Regular Season,2017-01-09,0021600569,310,3,05:57,OKC,CHI,203500 Steven Adams,201566 Russell Westbrook,[OKC 73-59] Adams Alley Oop Dunk Shot: Made (18 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=310&GameID=0021600569&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=310&GameID=0021600569&Season=2016-17&flag=1&title=%5BOKC%2073-59%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2818%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2016-17,Regular Season,2017-01-23,0021600673,519,4,01:04,OKC,UTA,203500 Steven Adams,201566 Russell Westbrook,[OKC 93-90] Adams Running Dunk Shot: Made (9 PTS) Assist: Westbrook (10 AST),https://www.nba.com/stats/events?GameEventID=519&GameID=0021600673&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=519&GameID=0021600673&Season=2016-17&flag=1&title=%5BOKC%2093-90%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%289%20PTS%29%20Assist%3A%20Westbrook%20%2810%20AST%29
2016-17,Regular Season,2017-01-25,0021600686,72,1,05:25,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 15-8] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=72&GameID=0021600686&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=72&GameID=0021600686&Season=2016-17&flag=1&title=%5BOKC%2015-8%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2017-01-25,0021600686,364,3,08:37,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 73-53] Adams Dunk Shot: Made (9 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=364&GameID=0021600686&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=364&GameID=0021600686&Season=2016-17&flag=1&title=%5BOKC%2073-53%5D%20Adams%20Dunk%20Shot%3A%20Made%20%289%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
2016-17,Regular Season,2017-01-25,0021600686,421,3,03:36,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 87-67] Adams Dunk Shot: Made (16 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=421&GameID=0021600686&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=421&GameID=0021600686&Season=2016-17&flag=1&title=%5BOKC%2087-67%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2816%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2016-17,Regular Season,2017-01-25,0021600686,423,3,03:06,OKC,NOP,203500 Steven Adams,201566 Russell Westbrook,[OKC 89-70] Adams Dunk Shot: Made (18 PTS) Assist: Westbrook (9 AST),https://www.nba.com/stats/events?GameEventID=423&GameID=0021600686&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=423&GameID=0021600686&Season=2016-17&flag=1&title=%5BOKC%2089-70%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2818%20PTS%29%20Assist%3A%20Westbrook%20%289%20AST%29
2016-17,Regular Season,2017-01-26,0021600690,488,4,04:40,DAL,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 96-88] Adams Cutting Dunk Shot: Made (15 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=488&GameID=0021600690&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=488&GameID=0021600690&Season=2016-17&flag=1&title=%5BOKC%2096-88%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%2815%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2017-01-31,0021600727,228,2,07:30,OKC,SAS,203500 Steven Adams,201566 Russell Westbrook,[OKC 21-36] Adams Dunk Shot: Made (2 PTS) Assist: Westbrook (1 AST),https://www.nba.com/stats/events?GameEventID=228&GameID=0021600727&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=228&GameID=0021600727&Season=2016-17&flag=1&title=%5BOKC%2021-36%5D%20Adams%20Dunk%20Shot%3A%20Made%20%282%20PTS%29%20Assist%3A%20Westbrook%20%281%20AST%29
2016-17,Regular Season,2017-01-31,0021600727,271,2,05:28,OKC,SAS,203500 Steven Adams,201566 Russell Westbrook,[OKC 25-41] Adams Cutting Dunk Shot: Made (4 PTS) Assist: Westbrook (2 AST),https://www.nba.com/stats/events?GameEventID=271&GameID=0021600727&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=271&GameID=0021600727&Season=2016-17&flag=1&title=%5BOKC%2025-41%5D%20Adams%20Cutting%20Dunk%20Shot%3A%20Made%20%284%20PTS%29%20Assist%3A%20Westbrook%20%282%20AST%29
2016-17,Regular Season,2017-01-31,0021600727,441,3,04:46,OKC,SAS,203500 Steven Adams,201566 Russell Westbrook,[OKC 64-68] Adams Alley Oop Dunk Shot: Made (12 PTS) Assist: Westbrook (8 AST),https://www.nba.com/stats/events?GameEventID=441&GameID=0021600727&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=441&GameID=0021600727&Season=2016-17&flag=1&title=%5BOKC%2064-68%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%2812%20PTS%29%20Assist%3A%20Westbrook%20%288%20AST%29
2016-17,Regular Season,2017-02-01,0021600740,75,1,02:58,CHI,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 13-18] Adams Running Dunk Shot: Made (6 PTS) Assist: Westbrook (3 AST),https://www.nba.com/stats/events?GameEventID=75&GameID=0021600740&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=75&GameID=0021600740&Season=2016-17&flag=1&title=%5BOKC%2013-18%5D%20Adams%20Running%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%283%20AST%29
2016-17,Regular Season,2017-02-03,0021600750,200,2,05:58,MEM,OKC,203500 Steven Adams,201566 Russell Westbrook,[OKC 37-33] Adams Alley Oop Dunk Shot: Made (6 PTS) Assist: Westbrook (5 AST),https://www.nba.com/stats/events?GameEventID=200&GameID=0021600750&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=200&GameID=0021600750&Season=2016-17&flag=1&title=%5BOKC%2037-33%5D%20Adams%20Alley%20Oop%20Dunk%20Shot%3A%20Made%20%286%20PTS%29%20Assist%3A%20Westbrook%20%285%20AST%29
2016-17,Regular Season,2017-02-06,0021600770,231,2,03:49,OKC,IND,203500 Steven Adams,201566 Russell Westbrook,[OKC 43-30] Adams Dunk Shot: Made (10 PTS) Assist: Westbrook (6 AST),https://www.nba.com/stats/events?GameEventID=231&GameID=0021600770&Season=2016-17&flag=1,https://www.nba.com/stats/events?GameEventID=231&GameID=0021600770&Season=2016-17&flag=1&title=%5BOKC%2043-30%5D%20Adams%20Dunk%20Shot%3A%20Made%20%2810%20PTS%29%20Assist%3A%20Westbrook%20%286%20AST%29
